flaxseed oil,$11.49
rasher smoked streaky bacon,$6.39
pearl onions shallots,$1.79
cocktail gherkins,$6.99
Cashel Blue cheese,$3.69
black grapes,$4.99
grape molasses,$3.99
pistachios salt to make these ,$16.99
pistachio paste pistachios,$4.99
white sandwich bread,$2.29
garlic and coriander naan breads,$2.99
garam marsala,$5.79
coriander and yogurt,$6.29
pork or chicken breast,$4.99 / per lb
green spring onions or shallots,$0.95
triangluar bread thins,$3.19
triangular bread thins,$4.79
x 5cm lengths of cucumber  thinly sliced lengthways,$2.79
bananas  2 chopped,$1.39
red chilli  deseeded for less spice,$2.99
196g can sweetcorn in water,$0.59
fillet steaks oil,$6.99 / per lb
nests wholemeal noodles,$2.19
10cm length cucumber,$2.39
drop rapeseed oil,$6.99
20cm length cucumber,$4.89
icing sugar and fresh berries,$4.99
Asian greens,$2.69
coriander onions rice,$1.69
fresh seasonal fruits such as cherries  blackberries or figs,$3.89
red chillies  finely chopped  optional ,$3.39 / per lb
basmati rice bread,$6.99
black bananas,$1.79
plain flour flour,$3.99
chocolate vermicelli,$6.69
dark miso paste,$6.49
heather honey honey,$29.99
coconut cream ice cream,$4.99
ground coriander,$6.29
festive spice,$3.19
festive spice mix,$0.85
vanilla essence or other essence,$5.99
chocolate chips  nuts  or raisins etc  optional ,$5.69
Brown,$24.99
pack cooked beetroot in water  drained  half sliced,$4.99
green beans and broccoli,$1.19
seabass fillets,$8.84
lemon thyme or thyme,$3.19
vegetarian sausages,$5.99
peppered smoked mackerel,$1.59
pack reduced fat halloumi  thinly sliced,$2.29
cavolo nero,$30.49
almond flour,$9.19
silicone bundt moulds,$32.00
Madras spice paste,$6.99
sliced green chillies,$1.29
boneless firm white fish,$1.39
sliced chillies,$1.19
shoaxing rice wine,$3.19
green or red pepper,$4.89
fresh pappardelle,$1.49
leeks leeks,$1.89
large or 8 small wholemeal tortilla wraps,$3.59
robust leafy greens,$2.59
2kg clams,$2.19
veal cutlets,$5.49 / per lb
green pea pasta,$1.49
chicken breast fillet,$7.49 / per lb
Applewood smoked cheese,$2.29
yellow pepper or green pepper,$1.29
pack raw  peeled king prawns,$6.99
salted caramel,$3.19
strawberries  marshmallows  shortbread fingers,$2.99
soffritto mix,$2.19
Dijon mustard mustard,$5.69
red pepper salsa,$2.99
coriander bread,$3.69
ham slice chicken  2 slices salami  2 slices chorizo  or a handful prawns,$4.99
cherry tomatoes peas,$4.99
watercress salad,$2.99
tub brown crab meat,$6.99
1kg large Maris Piper potatoes,$5.99
treacle  sugar or golden caster sugar,$2.29
porcini mushroom powder,$2.29
frozen oven chips or fries,$3.29
berries frozen or fresh,$12.99
roughly chopped flat leaf parsley,$6.89
white balsamic vinegar or white wine vinegar,$2.49
rindless unsmoked fatty pancetta,$12.99
smoked eel fillet,$16.99
lemon wedges and peas or mushy peas and chips,$6.00
small swede  around 300g,$29.99 - $36.99
fino sherry  or medium white wine,$2.79
soy,$1.79
pickled pink ginger or normal ginger  peeled and finely sliced,$3.49
cooked chicken  ideally from our pot roast recipe   shredded,$1.79
cabbage and mash,$17.99
chicken pot roast recipe   shredded,$15.79
floured tortillas,$5.49
chopped spring onion,$1.99
pressed rapeseed oil,$6.99
parsley and lemon wedges,$1.39
radicchio heads,$2.99
short ribs,$3.99 / per lb
barolo,
soft polenta with a drizzle of truffle oil,$2.19
vegetable gravy granules,$3.19
sesame seeds and sliced spring onion,$0.95
strawberry compote,$2.79
yogurt and fruit,$4.89
rapeseed  sunflower or grapeseed oil,$5.99
oil spray oil,$3.29
maple syrup  ice cream,$8.99
food colouring gels or pastes  we used pink  yellow  blue and green ,$4.39
4cm round cutter or circle to drawn around,$5.00
large piping bag fitted,$13.99 - $21.99
paintbrushes,$2.99
wheat biscuits,$2.29
orange food colouring,$3.79
Mikado sticks,$8.99
soft fruit,$3.69
food colouring gels,$4.39
Chambord liqueur,$4.49
pineapple wedge,$2.39
strawberries and banana,$3.89
sunflower oil or rendered lamb fat lamb,$2.59
large ripe kiwi  halved lengthways  110g ,$0.99
bouillon powder,$3.19
mash,$12.99
cola belts,$14.99
millions,$8.59
red pencil sweets,$7.99
green pencil sweets,$5.99
white and green food colouring powder,$3.79
chicken or lamb stock cube,$0.85
salt cod,$1.69
pouch cooked wholegrain rice,$1.59
salt cod fillets,$12.99
sunflower oil  vegetable oil or coconut oil,$8.29
yogurt and rice,$1.39
grated mozzarella or cheddar,$3.69
winter greens kale,$3.69
celeriac  around 500g   peeled and cut into rough chunks,$1.89
almond milk or hazelnut milk,$3.19
cacao nibs,$6.99
good drizzle extra virgin olive oil,$5.89
stock  vegetable  chicken or lamb,$3.99
young jackfruit in salted water,$3.99
passoa,
charcoal powder,$2.99 - $20.49
free milk,$5.79
biscuits whipped cream,$4.49
black food colouring gel,$4.39
stiff white royal icing,$5.39
cloud template,$16.69
icing sugar  to dust for rolling out marzipan,$4.99
red buttercream,$1.39
Mentos,$4.29
diet coke,$0.99
Evian bottle  empty ,$2.49
espresso espresso pod,$4.79
drinking chocolate,$7.49
quark yogurt,$3.99
crispy malted wheat flakes,$2.39
crispy spelt flakes,$2.39
curry salt and lime mayo,$10.39
pack dill  leaves picked,$2.89
coriander leaves  flaked almonds  garam masala and smoked salt,$5.79
vanilla extract lemon,$8.99
rapeseed or sunflower oil,$6.99
Yorkshire tea bags,$5.39
cream cheese fat,$3.79
brown rice noodles,$3.19
red chilli  seeds removed and thinly sliced,$0.59
pink grapefuit,$4.79
salt  pepper  sugar and olive oil,$1.99
rind of a vegetarian hard cheese,$6.49
wild beer,$11.99
dark chocolate and cocoa powder,$3.49
cooking chorizo sausage,$3.89
chilled soda water,$6.39
pouch grains,$4.89
dill or parsley,$1.39
instant royal icing,$1.79
purple  pink  yellow food colouring,$4.39
mixed coloured sprinkles,$4.89
Ubercorn template  about 8 x 10cm ,$6.99
pink candy melts,$3.89
green candy melts,$3.59
frozen chopped French green bean,$1.79
coriander couscous,$5.89
half a white or green cabbage,$1.79
sizzling butter,$4.99
vegetable baking margarine,$0.99
hot sunflower oil,$6.99
4cm root ginger,$4.99
10cm fresh root ginger,$4.99
watercress sprigs and lemon wedges,$1.39
bought shortcrust pastry,$4.99
carton low fat natural yogurt,$5.49
turkey trimmings,$1.49 / per lb
palm sugar or light brown sugar,$2.19
borlotti bean,$0.99
black olive in oil  stones removed,$1.59
fine fresh white breadcrumb,$1.19
limes finely grated and zested lime,$3.59
chopped mixed nut  such as hazelnuts  almonds  and walnuts,$8.69
grappa,$13.59
whole sea bass,$24.99
2kg Maris Piper potato,$11.29
bag frozen mixed berry,$11.79
reblochon cheese cheese,$4.39
2kg fresh mussel,$0.99
Jewelled mincemeat,$5.75
golden caster and icing sugar,$5.59
4x 175 gram pieces of smoked haddock fillet,$16.99
small cooked beetroot  quartered,$0.95
raspberry or red wine vinegar,$2.29
Jamaican jerk sauce,$2.49
red onion  cut into wedges  layers separated,$2.00
carrots and cabbage,$2.79
soda farls,$5.59
spinach cubes,$4.29
pack Sara Lee ready rolled pizza base,$2.29
a good drizzle of olive oil,$10.89
Maldon salt,$4.99
bar chocolate,$3.79
crisp biscuits,$5.49
fresh pea,$0.99
beef or lamb,$13.99
pkt chestnut mushroom,$1.89
broccoli beans,$1.19
finely snipped fresh chive,$2.49
orange removed with a vegetable peeler,$1.99
radishes celery sticks  sliced,$2.99
coriander or parsley leaves,$2.29
medium  ripe bananas,$0.25
Calvados brandy,$21.99
fresh chives or spring onion tops,$1.69
orange sweet potatoes,$0.99
lemon  grated zest,$31.99
rosemary needles,$20.49
bok choi rice,$1.79
Chinese rock sugar sugar,$1.99
mashed potato and buttered savoy cabbage,$2.39
mature cheddar  or other hard cheese,$4.29
garlic and herb cheese,$4.49
cooked ham,$1.99 / per lb
mixed nut,$14.99
salmon or firm white fish,$16.99
pork rind,$3.99
garlic sausage,$6.19
dried haricot bean,$0.99
goose fat olive oil,$2.29
227g pack paneer,$4.69
stir fry rice noodles,$2.99
sprinkling of crushed dried chilli flakes,$0.99
custard cream,$7.69
full cream milk,$6.99
Spanish onions,$1.69
plain flour  plus extra for rolling out,$55.99
Greek yogurt  thinned with a little milk and clear honey,$3.69
smoked cheddar or mature cheddar  coarsely grated,$2.99
roasted peppers  you can buy these at the deli counter  or in jars   cut into strips,$12.99
lettuce  red onion and advocado salad,$1.59
dried cloud ear mushrooms,$4.99
onion squash,$5.49
small peppers,$2.89
mashed potato and green veg,$0.99
chopped fresh coriander or basil  rice or noodles to,$1.49
mini cocktail sausages,$3.19
each currants and pine nuts,$4.39
cinnamon and garam masala,$5.79
hot dog rolls  salad leaves and soured cream,$2.89
celery fennel,$3.29
packs cherry tomatoes on the vine  halved,$4.99
unsmoked lardon,$13.79
bocconcini baby mozzarella balls ,$6.99
haggis,$9.99
Drambuie whisky,$11.99
bramble jam,$14.49
bought shortbread biscuits,$2.99
green winter salad with a mustardy dressing  to serve,$2.49
plain couscous,$1.99
hot stock  chicken or vegetable,$3.79
tomato ketchup or mayonnaise,$3.79
mashed potato potatoes,$0.99
spicy tomato sauce,$0.65
English muffin,$2.59
ham off the bone  or prosciutto,$4.99
bagel,$3.29
strawberry jam and clotted cream,$3.59
fresh snipped chives or chopped parsley,$6.29
frozen or canned sweetcorn kernels,$0.59
garlic paste garlic,$0.79
fish sauce  nuoc mam  or Thai fish sauce,$3.19
leeks  trimmed  washed and roughly sliced,$0.85
fish stock or vegetable stock,$2.99
bag frozen seafood mix,$11.79
splash milk,$4.99
chives onion,$4.29
rolled shortcrust pastry,$4.99
grated zest and juice of 1 unwaxed lemon,$2.69
conchiglie pasta,$0.99
plain flour or less  depending on the texture of the potatoes,$10.99
butter black pepper,$1.39
flour bread flour,$11.79
flavoured butter,$3.29
grated zest 2 lemons,$3.19
peas peas,$4.59
baby plum or cherry tomatoes,$4.99
bag baby leaf and herb salad,$69.99
salad leaves tomatoes,$0.99
watercress and salad leaves,$3.99
raspberry and blueberries,$3.59
grated zest 1 small lemon,$2.99
hummus  kalamata  olives and lemon wedges,$3.99
lightly smoked salmon fillet,$7.99
coriander leaves lime,$3.79
pinhead or medium oatmeal  not flakes ,$6.99
finely chopped fresh flat leaf parsley,$1.39
side of wild salmon,$4.39
Maldon sea salt flakes,$2.79
raw young beetroot,$9.99
new season carrot,$18.39
cashew peanuts,$10.99
pot low fat yogurt,$1.29
chilli and ginger powder,$3.99
melting cheese,$7.99
packs pork ribs,$3.99 / per lb
lime juice limes,$2.59
salted peanut  finely chopped,$2.49
a good pinch of salt,$11.59
x 250 gram cartons curd or ricotta cheese,$2.69
orange  grated zest,$31.99
tub low fat fromage frais,$5.69
summer fruits,$12.99
plain small naan bread,$2.99
ginger paste ginger,$4.79
mixed peppercorns,$1.99
tubs of guacamole and sour cream,$1.99
basmati rice potatoes vegetables,$1.49
1kg seasonal vegetable  such as half a small butternut squash,$3.29
x 175 gram packets Quorn pieces or diced tofu,$5.19
malted granary bread flour,$11.79
coarse semolina  plus extra for sprinkling,$55.99
balls buffalo mozzarella,$3.99
pitta crisps,$1.79
sherry or red wine vinegar,$2.79
pack baby Jersey Royal potato,$8.79
small bunch each coriander  flat leaf parsley  mint,$2.99
vanilla chocolate ice cream,$4.99
wonton wrappers,$1.79
grated fresh root ginger,$2.99
shreds of spring onion,$1.79
tarragon and thyme,$3.19
red roasted peppers,$3.69
avocado oil or olive oil,$16.59
plum vine tomatoes,$2.29
green peppercorn,$2.39
grated zest and juice of 2 lemons,$3.19
plain flour  for rolling out pastry,$19.99
lemongrass stems bruised,$3.99 - $5.99
luxury mixed fruit,$7.49
Brazil nuts and flaked almonds,$8.69
metre of wide ribbon,$2.99
lime or lemon juice,$0.99
fenugreek coriander,$14.99
slice rump steak,$9.49 / per lb
bag raw peeled tiger prawns,$6.49
cassis liquer,$15.99
cannons of lamb,$3.99
sour dough bread,$2.99
fennel tops,$11.20
small new potato  scrubbed and halved  Charlotte or Pink Fir apple,$14.38
radishes onions,$0.95
454g pack yellow marzipan,$4.79
caramelised red onions,$1.59
sharp green apples,$14.95
garted zest and juice 1 lemon,$33.99
deseeded and chopped red chilli,$1.89
heads of pak choi,$11.53
pretzel or bread roll,$2.69
light muscovado sugar  plus extra if needed,$1.99
large courgette  yellow or green  or 1 small one of each colour ,$1.29
white marinated anchovies,$2.29
Morroccan spice mix cinnamon,$3.89
raw peeled large prawns,$8.29
1g baby new potatoes,$4.79
tub marinated grilled red and yellow peppers,$1.89
jar grilled artichoke hearts,$2.69
pack fresh spinach and ricotta tortellini,$4.79
2kg fresh broad beans in the pod,$6.99 - $11.99
carrot onion,$2.39
unsmoked bacon,$3.79
herb sprigs to garnish  rosemary  thyme or bay,$2.79
brioche bread,$2.69
shallots onion,$1.59
snipped fresh chive or tarragon,$4.29
serve with the juicy garlic squeezed out of its skin,$8.99
chopped smoked back bacon,$11.39
sherry or wine vinegar,$2.79
olive oil and water,$8.39
cherry conserve,$4.39
pine nuts  almonds or walnuts,$8.69
can tuna in oil,$0.99
a sprinkling of paprika or cayenne pepper,$1.59
pack pine nut,$4.29
punnets raspberries,$2.99
summer savory or thyme,$4.99
chicken or vegetable stock,$1.79
shelled pea,$0.99
Greek yogurt yogurt,$3.89
2oz butter,$19.99
shelled broad bean,$0.99
French beans or string beans,$1.29
beef braising steak,$7.99 / per lb
oyster mushrooms,$10.89
pot low fat natural yogurt,$5.49
flour tortillas wraps,$3.29
very ripe nectarines  halved and stoned,$22.79
Armagnac brandy,$12.50
bacon or pancetta,$5.99
rough puff pastry puff pastry,$4.99
apple brandy,$12.50
each basil  thyme  tarragon and parsley,$14.49
rock salt,$1.59
crab,$2.99
rashers unsmoked back bacon,$3.99
x watercress and spinach,$6.99
mint jelly,$3.29
flour or corn tortillas,$2.29
mini cucumber  cut lengthways into very thin slices using a potato peeler,$2.39
dried butter bean,$0.59
tubs mustard cress,$2.19
loin of pork,$4.29 / per lb
pot fresh lamb or beef gravy,$10.99
coffee layered liqueur,$5.29
wedge Savoy cabbage,$39.99
salmon salmon,$11.99
dried rosemary or thyme,$3.29
melting cheese  such as cheddar  cut into small chunks,$4.49
ceps,$9.59
packs flat leaf parsley,$2.49
small diced cooked beetroot,$0.69
and chopped red chilli,$1.49
x 175 gram skinless boneless salmon fillets,$16.99
wholemeal sub rolls,$2.89
Quick cucumber pickle,$1.89
mango pickle mayo,$4.79
Spicy mango salsa,$2.99
dill leaves,$3.19
bag baby spinach leaves,$2.79
Easy apple fruit cake,$3.39
approx 1m gold ribbon,$2.99
pack new potato,$3.99
knobs butter,$5.99
litre milk,$1.99
grated zest 1 small orange,$2.69
cranberry and bay leaves,$12.99
pink  green and orange food colouring,$4.39
quantity soft royal icing,$1.59
red ribbon,$2.99
silver lustre,$45.99
x cherries,$329.99
2x chocolate flake bars,$6.29
coloured lollies  chocolate buttons,$5.79
silver cake board,$17.29
Kashmiri spice mix curry powder,$2.59
rosemary and thyme,$1.69
cooked tiger prawns,$4.99
each onion granules and garlic granules,$0.69
dried thyme  dried oregano  sweet paprika,$3.89
can pink or red salmon,$2.19
lemon halves,$16.99
spring green vegetable peas,$1.19
turmeric  cumin seeds  coriander seeds,$2.59
red and green grapes,$8.99
vignotte cheese,$0.99
sprinkling of crushed chilli,$2.49
plain chocolate digestive biscuit  crushed,$4.49
mixed pepper,$8.99
vanilla shortbread dough flour,$2.99
luxury nut,$6.99
artichoke antipasto,$2.69
lemon wedge and mint,$34.99
sweet chilli,$3.39
can water chestnut,$0.99
x 400 gram cans rinsed  drained butter beans,$0.59
grated zest and juice of 2 oranges,$3.39
ginger ginger,$4.99
radicchio leaves and mustard,$2.39
onion  very thinly sliced,$1.29
spice powder,$2.59
strong coffee  cold  espresso is about the right strength ,$12.99
biscuits,$2.59
hot lamb stock stock and water,$1.89
young beans,$19.99
spirali,$2.99
each finely chopped fresh mint  rosemary and parsley,$1.39
butter and jam,$3.99
chives and coriander,$4.29
macaroon or coconut biscuits,$5.89
shredded chicken breast,$7.49 / per lb
sachet of Japanese miso soup,$3.19
diced silken tofu,$1.99
vegetables mix,$2.39
pesto sauce,$3.19
chilli powder or paprika,$3.99
half a 400 gram can mixed pulses,$2.89
roasted peppers,$3.69
your favourite dressing or olive oil,$24.99
edible gold or silver balls,$7.99
baby red peppers,$2.69
oranges pared,$24.95
unsmoked boneless gammon,$5.99 / per lb
white wine vinegar  or any other wine or cider vinegar,$1.99
Cointreau or other orange flavoured liquer,
whipping cream or double cream,$3.59
pack fresh parsley  preferably flat leaf,$2.49
eggs egg yolks,$5.19
shortcrust pastry flour,$4.99
maple syrup and cream,$8.99
short rosemary,$17.99
ripe blackberry,$28.49
cherry liqueur,$3.29
tubs Philadelphia lite cheese,$3.79
summer fruit sauce,$4.99
sweet dessert tartlet cases,$14.99
sunflower or olive oil,$8.29
whiting,$14.99
coarsley chopped salted black beans,$1.19
red  yellow and green peppers,$1.29
glasses,$9.99
mozzarella ball,$3.99
sweet red pepper sauce,$2.49
sweet dessert wine,$19.99
tomato tomatoes,$1.29
porridge oat organic oats if you can  as they have bigger flakes ,$4.29
dried pear,$4.39
Somerset Pomona  plus extra to drizzle,$55.99
Somerset Pomona,$127.49
pumpkin seed or sunflower seeds,$5.49
icing sugar  single cream  chocolate curls,$4.99
bag runner beans,$58.99
coriander pesto,$4.59
spinach spinach,$0.99
amaretti,$24.99
black Italian olives,$4.39
x basil leaves,$2.99
raw prawns  heads and shells removed,$7.49
shallots onions,$1.79
firm smoked tofu,$1.99
juice of 3 lemons  zest finely grated,$2.69
desserteaspoonoons hummus,$4.49
mild grated cheddar,$2.49
mini pitta breads,$2.99
smoked wafer thin ham,$3.53
198g can sweetcorn with peppers,$0.59
pack cooked peeled tiger prawns,$9.19
holly sprigs and icing sugar,$4.99
small pear  peeled  cored and cut into 1cm dice,$2.79
baby beets in vinegar,$6.29
pack chicory,$11.49
Morello cherries,$2.29
Swiss roll,$1.89
unsalted pistachios,$8.99
coarse fresh breadcrumb,$1.99
squirts oil spray,$9.99
pot tzatziki,$2.49
iceberg lettuce cabbage,$2.79
quantity of stuffing,$2.19
hearty red wine,$24.99
parsley sterns,$4.99
packs meaty Cumberland sausages  removed from their skins,$7.99
pack cooked beetroot  rinsed and chopped into small chunks,$1.79
mint or coriander leaves,$3.79
verjuice,$55.99
green salad and Tabasco sauce,$4.39
grated zest and juice 2 limes,$79.99
quantity blackberry coulis,$12.99
sweet red peppers,$1.89
ripe strawberries,$3.99
orange juice carton,$4.39
raspberry coulis or sauce,$2.39
carton vanilla custard,$4.99
peach conserve or apricot jam,$2.89
packet smoked salmon,$7.99
brown rolls,$1.99
fresh mint or lemon balm,$4.99
chocolate caramel bar,$3.79
chocolate muffins,$2.99
pineapple slices,$1.79
passion fruit pulp,$3.29
bundle of thyme  bay leaf and parsley stalks,$90.99
bread crumbs,$1.19
brown ale or stout,$16.99
chopped fresh parsley or thyme,$3.99
grated zest of half a lemon,$1.39
chopped fresh thyme,$3.89
chopped fresh flatleaf parsley,$4.89
frozen sweetcorn kernels,$0.65
spring onions very finely sliced,$3.99
small brownie or chocolate chip cookie,$2.19
softened cheese with garlic and herbs,$3.99
tub roasted peppers,$2.69
dill cucumber or gherkins,$1.99
packet rocket or baby spinach leaves,$2.79
waxy new potatoes,$0.99
medium courgettes  sliced,$0.99
hunk crustless  unsliced white bread  torn into chunks,$1.99
pack chestnut,$0.99
cooked beetroot  unvinegared  roughly chopped,$2.59
quantity pastry,$4.99
Moroccan spice mix,$0.85
rice and mango chutney,$3.59
1kg salad potatoes,$3.79
scallops shells,$79.99
bay  rosemary and thyme,$20.49
Cornish potatoes,$4.79
1l light vegetable stock,$2.99
unsalted butter butter,$2.79
rocket salad and wild rice,$0.99
a generous pinch of dried chilli flakes,$2.59
teriyaki marinade or light soy sauce,$4.79
fine egg or rice noodles,$3.19
1kg very ripe tomatoes plum tomatoes,$2.99
veal,$79.99
short pasta,$2.19
hearts romaine lettuces,$2.39
packet feta cheese,$3.69
dried spaghetti or other pasta,$0.95
Thai spice mix,$4.79
saffron strands  crushed in a pestle and mortar,$24.99
pepperonata antipasto,$12.69
ciabatta loaf  or 2 ciabatta rolls,$2.99
juice of 1 large lime,$8.99
trompetti pasta,$5.49
pickled cherry peppers peppers,$2.79
packet rocket or watercress  roughly torn,$8.23
muscovado sugar brown sugar,$2.39
deseeded and shredded red chilli,$3.39
limoncello liqueur,$4.99
eggs oil,$1.59
cream or butter and lemon,$4.59
assorted crystallised fruit,$2.49
Grand Marnier  Cointreau or other orange liqeur,
crystallised fruits,$1.99
Spanish onion  red onion,$1.59
standard Mars Bars,$14.89
pistachios nuts,$6.99
frozen prawn,$6.99
rich shortcrust pastry,$4.99
Italian flatbread or toasted pitta breads,$3.19
bought puff pastry,$4.99
cornflour  blended with 2 tablespoon cold water,$5.89
sunflower  vegetable or mild olive oil,$10.39
scone mix,$2.79
pack frozen mixed berry,$11.79
fresh lasagne sheets,$3.59
x tomato,$2.99
muesli oats,$5.39
chilli powder and ground cumin,$2.49
spoonfuls soured cream,$4.79
plain flour  for rolling out,$9.79
sweetened condensed milk milk,$2.19
1l strong  hot fish stock,$3.09
mixed fish,$19.29
sweet potato  cut into thin wedges,$4.49
sundried tomatoes  in olive oil,$4.39
antipasti,
Moroccan seasoning,$1.99
summer savory,$5.49
hard farmhouse cheese,$2.99
pack sausagemeat or sausages,$4.69
raisins cherries,$3.89
greens asparagus and broccoli,$1.99
deseeded and finely chopped red chilli,$4.29
cucumber onions,$1.59
gold edible lustre,$2.99
pale miso paste,$6.49
spring onion and chopped coriander,$4.89
handful dates,$0.99
allspice and cinnamon,$2.99
elderflower drink,$4.99
peeled prawn,$9.69
cannellini bean or other white bean,$1.29
pack mint leaves,$3.69
tub roasted red pepper hummus,$3.39
tub vanilla custard,$12.99
salad and mango chutney or lime pickle,$1.89
lemongrass paste,$4.89
rustic loaf,$0.99
pink grapefruit s,$7.49
bag cooked large prawn,$8.29
Thai sweet chilli sauce,$3.59
bag rocket  washed and dried,$37.99
thick cream,$3.99
splash champagne white wine,$19.99
1kg mussel,$6.79
toasted breadcrumb,$1.19
garlic and parsley butter,$4.19
summer fruits to serve  such as blackberries  raspberries and redcurrants,$2.99
spiced mango chutney,$3.59
plain chapatis,$24.49
Christmas tree cutters,$10.00
edible sparkles,$5.89
green Smarties and silver chocolate buttons,$160.27
mixed sultanas and raisins,$2.49
holly or bay leaves,$4.99
kumquat,$3.99
lavender flower,$24.99
fresh young leaf spinach,$0.99
grated emmental,$24.99
Boursin cheese with black pepper,$4.49
curly endive,$9.99
orange writing icing,$2.39
crystallised angelica,$5.59
punnets blackberries,$9.99
x mango,$10.99
grated zest and juice 4 limes,$1.99
bought brandy snaps,$6.39
lardon bacon,$7.29
pack soft cheese with garlic and herbs,$5.39
Korma curry paste,$3.69
mixed nut  try pecans  almonds  hazlenuts  pistachios,$5.99
mango chutney  optional ,$765.99
chicken legs portions,$1.99 / per lb
lean steaks,$6.99 / per lb
bag crunchy salad,$10.99
mixed seafood prawns  smoked salmon and gravadlax,$8.99
whole sea bream or red snapper,$261.99
tin condensed milk,$3.59
pizza base,$3.49
can sweetcorn,$0.59
bag lightly salted tortilla chips,$3.99
focaccia roll,$3.69
whole roasted peppers,$4.69
cumin and mustard seeds,$2.79
Romanesco cauliflower,$2.69
ordinary tea bags,$4.39
tub guacamole,$2.89
dill  fronds removed and roughly chopped,$3.99
can lentil  drained and washed,$1.19
rich tea finger biscuit,$1.69
dark chocolate or chocolate curls,$12.99
chilli  deseeded and finely chopped  or half teaspoon chilli powder,$3.99
pack large cooked prawn,$8.29
salted peanut,$3.59
raw peeled prawn or skinned unsmoked haddock,$8.29
haricot bean,$0.99
cranberry or lingonberry sauce,$1.79
1l ginger ale,$1.39
x 120 gram packs smoked salmon trimmings,$7.99
x 200 gram tubs light cream cheese,$1.89
pack creamed coconut,$7.99
2kg potato,$3.29
garlic bulb  halved  optional ,$2.99
basmati and wild rice,$2.49
1kg squash,$2.69
leg or shoulder pork,$4.29 / per lb
chipolatas sausages,$3.89
cooked chestnut,$1.29
oregano herbs,$1.99
white mushrooms,$1.99
vegetable sauce,$2.19
really tomato ketchup,$6.49
mayonnaise and 1 tablespoon natural yogurt,$2.49
shredded greens  such as kale  Brussels sprouts  or any other,$25.49
young kale,$16.49
Rollmops,$30.00
tub potted shrimp,$5.99
bag large cooked prawns,$8.29
cooked prawns in their shells,$6.99
thyme sprigs  preferably lemon thyme,$3.89
skinned smoked haddock fillet,$16.99
lemon thyme leaf,$5.69
coriander and cumin seeds,$2.59
large sheets of filo pastry,$3.99
carton Greek yogurt,$1.29
cherry tomatoes and thinly sliced red onion and rocket salad,$4.99
1kg Bramley apples,$15.69
tahini paste or peanut butter,$5.89
podded pea,$11.59
radish sprouts,$2.79
caramelised red onion,$1.59
squeeze orange juice,$3.99
bag Chantenay or baby carrot,$1.79
tarragon and parsley,$1.39
pearl onions,$4.59
spring green cabbage,$1.79
strawberry  tickly sliced,$2.39
wafer thin smoked pancetta rashers,$2.99
pack frozen soya beans,$2.35
juice of a lemon,$5.89
Frangelico hazelnut liqueur,$3.59
white chocolate chocolate curls,$5.69
hot cross buns,$3.89
wholemeal bread flour,$3.99
salmon flakes,$3.49
Caesar dressing  or make own ,$2.49
chicken chicken drumsticks,$1.69 / per lb
red pointed pepper,$2.99
light coconut milk  from the can  below ,$3.99
unsalted peanut,$2.49
green bean  stem ends trimmed,$4.12
salted baby caper,$2.49
bacon lardon bacon,$5.99
tall piece bone marrow,$2.99 - $8.89
lard or butter,$5.59
leftover turkey breast,$1.49 / per lb
small onion,$1.29
harissa or chilli paste,$0.85
kalamata olive,$4.39
pack frozen ricotta and spinach tortellini,$3.69
mango chutney  we like Bay Tree ,$8.17
green vegetable,$4.12
rough white sugar cube,$4.99
peach conserve,$2.89
fresh redcurrants,$5.29
squeeze wasabi,$1.99
pickled sushi ginger,$3.99
salmon roe,$7.99
light mayonnaise,$2.49
berries and cherries,$1.19
vanilla ice cream and honey,$4.99
fish seasoning,$3.19
each ground cumin and smoked paprika,$4.19
wide rice noodle,$5.49
dried cherries,$3.79
couscous and natural yogurt,$7.29
cream or milk for brushing biscuits,$11.89
white bread dough,$5.59
dried cherry,$4.39
black olive  we like Kalamata ,$2.29
cooked chestnut pieces  sliced,$1.29
finely chooped fresh root ginger,$1.39
chopped fresh coriander,$1.99
unsalted roasted peanut,$2.49
dried soba or buckwheat noodles,$1.19
red chilli  deseeded and finely sliced  optional ,$0.99
pack risotto rice,$3.69
Savoy cabbages,$1.79
packet frozen petits pois,$5.89
ice cubes  optional ,$11.99
single cream or full cream milk,$2.69
Lindt milk chocolate balls,$13.99
fine cornmeal,$2.39
herring fillets,$2.39
caster sugar flour,$1.99
apricot brandy,$12.00
mint green food colouring paste,$3.79
silver and coloured dragees,$30.49
edible disco white hologram glitter,$3.99
favourite spirit,$22.99
chicken livers  thawed,$2.99 / per lb
red or white wine,$101.99
mozzarella balls  preferably buffalo ,$2.39
pack rocket,$20.00
leeks  trimmed  chopped into long slices and rinsed,$1.89
leek trimmings,$9.99
parsley and thyme stalks,$6.89
fresh cranberries,$1.49
Cox apples,$15.69
dark chocolate cocoa,$3.49
Tia Maria  or use another liqueur such as Cointreau  Grand Marnier,
Cantuccini,
2l good quality stock,$1.89
star anise  peppercorns and thyme sprigs,$1.69
veal stock,$2.99
shoulder veal,$30.49
horseradish sauce mustard,$2.39
carnaroli rice  risotto rice ,$7.49
fresh chives  finely snipped,$4.29
tuna loin,$1.99
baking potato,$0.89
frozen pea with mint,$1.59
pink food colouring  see tip  below ,$4.39
Malibu  or coconut liqueur,$3.49
pink ice cream,$4.29
lean beef or pork mince,$10.69
juice and finely grated zest 4 oranges,$3.39
can bamboo shoot,$1.29
