tacos shells,$1.79
courgettes  half grated  half thinly sliced into rounds,$2.29
pack sweet shortcrust pastry,$4.89
large eggs  1 separated,$125.99 - $139.99
flavourless oil for greasing  such as sunflower oil,$5.99
sweet pastry,$3.19
peanut butter cookies,$1.99
yellow curry paste,$2.99
bread bread,$3.79
heirloom tomato,$1.99
raw beetroots  very thinly sliced  on a mandolin if you have one ,$4.29
smoked haddock fillets,$6.99
unsmoked haddock fillets,$14.49
pack ginger nuts,$11.99
tubes of Smarties  or other sweets,$2.89
bendy straw,$0.99
coconut rum liqueur,$4.49
Oreo biscuits,$3.69
mild green chilli,$0.99
daikon radish,$2.59
Botija Peruvian or Kalamata olives  sliced,$2.59
physalis fruits  husks discarded,$29.99
beefsteak tomatoes,$1.99
rashers unsmoked streaky rindless bacon,$2.79
baby back pork ribs,$3.99 / per lb
red and white cabbage,$1.39
pack cheese,$2.79
sardines piccanti,$2.39
capers  drained  chopped if large,$4.99
mature cheddar  half chopped  half grated,$2.39
peppery salad,$3.99
punnet of salad cress  snipped,$2.29
a few small mint leaves,$17.99
cod loin cod fillet,$10.99
Cabernet Sauvignon vinegar,$3.49
light ale  such as IPA ,$24.99 - $34.99
marjoram oregano,$4.99
small drizzle of rapeseed oil,$3.19
edible red food colouring,$3.19
picked white crabmeat,$8.99
Pisco,$35.00
wedges of baby fennel,$22.49
brown lentils,$0.99
onion seeds or nigella seeds,$7.99
fillet steak,$7.99 / per lb
amarillo chilli or medium red chilli,$1.49
Pisco  grape brandy  or vodka,$3.39
chunky chips,$2.89
Brazil nut chopped,$2.49
slice root ginger,$4.99
Angostura bitters  to finish,$7.99
shallots banana shallots  thinly sliced,$0.29
large red  orange or yellow peppers,$2.99
coarsely grated courgette,$1.99
pots coconut yogurt,$1.69
coconut macaroons,$4.49
clotted cream cream,$1.59
stringless runner beans,$59.99 - $399.99
pastrami,$2.99 / per lb
marsala  sweet sherry or brandy,$9.99
1l hot vegetable or fish stock,$2.39
crabmeat chunks,$2.39
dried cranberries or dried cherries  optional ,$1.19
salad beans,$0.99
nut butter,$6.59
natural frozen yogurt,$4.49
cooked greens peas,$0.99
chopped vegetables,$2.29
strawberries chocolate hazelnut spread,$0.99
small courgettes  yellow or green ,$12.29
fino sherry or dry white wine,$2.29
fresh mussels  cleaned  discard any that are open ,$3.99
wheatberries,$2.99
puff pastry sheets,$4.89
1kg very ripe tomatoes,$0.69
Garden tomato salad,$1.79
tempeh,$3.49
flying fish fillets,$5.29
pepper sauce,$1.29
American mustard,$0.65
grenadine syrup,$3.29
meaty beef short ribs,$3.99 / per lb
wood chips,$3.99
lager,$31.49
kohlrabi,$33.49
cracked black pepper,$1.99
peas beans,$0.89
cooked ham hock,$1.99 / per lb
lean lamb leg steaks,$2.69
baby broad beans  fresh or frozen,$0.99
Greek bio yogurt,$1.19
fresh pesto  choose one with whole pine nuts,$1.99
pack raw  shelled king prawns,$6.99
chicken breast breast,$7.49 / per lb
peanut butter oil,$1.29
Little Gem lettuces hearts,$2.69
minted yogurt dip,$21.99
instant rice noodles,$2.49
pack cooked chicken pieces chicken,$3.99 / per lb
ground sumac,$4.59
cauliflower florets  broken into smaller pieces,$2.79
mix sultanas and currants or other dried fruit,$3.99
red chilli  deseeded and finely chopped  optional ,$1.29
milk almond milk,$2.89
maca powder,$21.99
cavolo nero or spinach,$4.99
almond butter,$6.59
hemp seeds,$11.29
small cooked beetroot,$1.59
polenta almonds,$7.79
egg white  for brushing  reserved from making the pastry ,$4.79
baobab powder,$24.99
1kg plums plums,$1.39
almonds polenta,$7.79
chocolate chips fruit,$5.29
raw baby beetroots,$7.49
Chinese black vinegar vinegar,$1.69
corn cobs  husks and silks removed,$0.99
2kg plums,$3.79
white sugar,$1.89
green tomatoes,$0.99
few pieces of mace blades,$39.99
pinch of dried chilli flakes,$4.69
1kg beetroot,$15.79
crystal sea salt,$2.99
linseeds,$9.99
2kg shoulder of lamb,$19.99 - $22.99
apple wedges,$9.99
carrot sticks,$1.79
mini rice cakes or crackers,$1.39
Greek yogurt or soya yogurt,$3.29
cacao powder cocoa,$5.59
bocconcini,$4.29
splash,$5.00
pulled ham hock,$1.99 / per lb
tagine spice blend,$3.59
chicken gravy,$1.89
pack baby pak choi,$0.89
sliced bamboo shoots,$2.39
1kg fresh beetroot,$4.99
sourdough bread  diced into large croutons,$1.69
round pitta breads,$2.99
crusty bread  pasta or potatoes  to serve,$4.99
chicken carcass,$18.95
pouch wholegrain basmati rice,$2.99
chilli flakes or chilli powder,$3.99
chicken stock  milk or water,$3.99
lime jelly,$3.59
puffed rice,$2.39
jelly worm sweets,$1.99
black icing pen,$1.99
fresh blackberries,$10.69
carrots carrots,$1.59
rice wine vinegar vinegar,$1.99
eggs egg yolk,$4.19
pumpkin seeds seeds,$2.99
pack ginger nut biscuits,$10.99
few teaspoon of jam,$7.29
bulghar wheat rice,$1.04
Chinese black rice vinegar or balsamic vinegar,$3.69
Chinese rice wine,$2.29
x tuna in spring water,$5.59
black cardamom pods,$3.79
halibut steaks,$2.99
skewers apples,$1.99
pheasant crown,$30.99
pheasants legs,$33.99
pork sausagemeat,$1.99 / per lb
sprout,$2.49
seeds from 1 cardamom pod,$2.79
vegetables peas mushrooms ,$1.99
pot natural bio yogurt,$4.59
pitted dates,$3.99
salt salt,$1.49
gift tags and a pen  for labelling,$71.99
x 18 x 25 x 6cm lasagne dishes,$8.00
sour cherry,$0.99
sesame or sunflower oil,$5.99
iceberg or Baby Gem lettuce leaves,$1.29
sesame burger buns,$2.79
roasted unsalted peanuts,$2.19
mayonnaise or sweet chilli sauce,$1.89
Swedish aquavit,$1.99
cloudy apple juice,$3.49
sparkling wine,$1.99
veal mince,$1.29
firm potatoes,$3.19
lingonberry jam,$3.79
Swedish pepparkakor ginger snaps or 4 ginger nuts,$5.39
white chocolate chips,$3.49
fenugreek seeds,$19.99
ginger  half finely grated  half cut into matchsticks,$2.29
nests of wholewheat noodles,$2.89
bag baby kale,$1.79
plain bio yogurt,$2.59
green chilli  deseeded and finely chopped  optional ,$1.29
royal icing sugar,$4.29
skull cookie cutter,$31.00
cookie cutter,$8.99
chocolate hazelnut spread,$3.39
lean braising steak,$2.69
turkey thigh,$1.49 / per lb
wholegrain basmati rice,$3.49
goji berries,$14.99
pasta machine,$8.99 - $26.99
Ritz crackers,$2.79
melba toasts,$2.19
Taleggio,
spicy salami,$4.29
rashers of streaky bacon,$3.99
chocolate chip cookies,$2.69
milk chocolate oat biscuits,$2.99
waffle biscuits,$9.99
peanut butter cups,$4.99
malted milk biscuits,$2.29
beef skirt or slices of shin  cut into large chunks,$7.99 / per lb
cream butter,$3.99
heaped teaspoon ground mixed spice,$0.85
white sugarpaste icing,$4.29
unscented tea lights,$6.59
bay leaf sprigs,$4.49
2g ground mixed spice,$0.85
natural marzipan,$6.99
assorted gel food colourings,$3.19
coloured sugar balls,$16.49
red  white and green sugar sprinkles,$1.99
jelly beans,$10.99
plastic cake topper,$3.59
green or red plastic milk bottle top  if needed,$2.99
strong glue,$1.77
green acrylic paint and small paintbrush,$1.99
silver craft glitter,$3.99
pack beef or vegetable suet,$3.19
soft pitted prunes  finely chopped  optional ,$3.99
chocolate sprinkles or edible glitter  optional ,$10.99
vanilla bean extract,$10.59
smooth caramelised biscuit spread,$2.99
silver edible glitter,$3.99
gingerbread shapes,$21.40
food colouring paste in various colours,$10.69
sugar sprinkles,$1.99
ribbon and cellophane,$3.99
rashers smoked streaky bacon or pancetta,$3.99
3kg Maris Piper potatoes potatoes,$3.19
baby carrots  washed and scrubbed,$5.99
neck and giblets,$44.99
red wine vinegar vinegar,$1.69
pomegranate molasses vinegar,$3.49
chocolate wafers,$2.99
red wine jelly,$24.99
red Smarties,$2.89
cellophane bags,$2.00
brown pipe cleaners,$44.97
labels and string,$17.59
plate,$0.79
whole camembert,$2.69
paper muffin cases,$5.00
orange or vanilla extract,$9.99
box of 16 Ferrero Rocher chocolates,$1.49
piping bags,$7.99
gold leaf and a paintbrush,$4.99
bag clear mint sweets,$2.50
metres of coloured thread,$39.99
green gel food colouring,$3.19
mini meringue,$27.50
lime zest,$2.59
gold food colouring brush pen,$11.99
presentation box,$6.50
tissue paper,$1.49
empty 47g fromage frais pots,$7.00
muffin cases,$5.00
cellophane and twine or string  for wrapping,$3.50
mugs,$4.99
gift tags and pen,$8.00
rye bread loaf,$3.19
grated zest 1 unwaxed orange,$39.99
grated zest 1 lime,$10.99
coconut ice cream cream,$3.99
rosemary rosemary,$3.99
short bamboo skewers,$1.99
anchovy olive oil,$1.89
baby basil leaves,$18.95
fat milk,$1.19
habanero chilli sauce,$2.19
corn tacos,$2.19
ham stock,$0.79
dark chocolate digestive biscuits  roughly broken,$2.79
orange milk chocolate,$5.99
almond milk chocolate,$3.49
beef scraps,$30.00
white truffle oil  plus extra to drizzle,$4.79
black truffle,$4.79
saba,$189.99
garlic  1 crushed  1 finely sliced,$0.99
dried fruit,$3.99
x 121g bags Maltesers,$6.49
lemons zest,$5.79
red and green food colouring,$3.19
red and green writing icing tubes,$1.99
colourful ribbon,$2.99
sticky label,$16.75
weighing scales,$24.99
measuring spoons,$4.99
juice 2 oranges  150ml ,$3.59
wholemeal flatbreads,$3.49
jumbo porridge oats,$3.09
medium banana  sliced,$10.69
organic sultanas,$4.39
wholegrain rice,$1.49
skinless  cold  cooked roast chicken  cut into chunky pieces,$2.99 / per lb
bio yoghurt,$0.59
dried split red lentils,$0.99
ripe tomatoes,$0.99
skinless wild salmon,$1.79
can haricot beans,$0.85
vegetable sticks  for dipping carrots,$1.79
bio yogurt,$5.59
x sirloin steaks,$9.49 / per lb
bag spinach,$1.59
mixed nuts  such as brazils  hazelnuts  pecans and walnuts  toasted and roughly chopped,$14.99
mixed nuts  such as brazils  almonds  hazelnuts  pecans and walnuts,$5.99
orange juice orange,$1.79
oat flour,$7.79
tarragon sprig  leaves chopped,$1.89
raw peeled chestnut,$0.95
Braeburn apple,$1.79
water stock,$0.65
mixed nuts  such as brazils  almonds  hazelnuts  walnuts and pecans,$14.99
pack walnut pieces,$7.29
cocktail cherries,$1.89
pared lemon zest,$5.79
chestnut liqueur,$4.99
marrons chestnuts,$12.99
mini gingerbread men,$3.49
chicken drumsticks and thighs,$1.69 / per lb
seedless red grapes,$4.99
fine paintbrush,$3.99
rolled oat porridge oats and jumbo oats ,$2.59
Greek yogurt or coconut yogurt,$3.29
vanilla seed paste,$4.99
brandy or orange liqueur,$3.29
can pear quarters,$11.99
ice creams,$4.39
brandy or orange liqueur juice,$3.29
black vinegar,$3.19
julienned spring onions,$0.85
light brown soft sugar mixed with 1 teaspoon water,$1.79
leaves of 2 Baby Gem lettuces,$1.89
Chinese black vinegar or rice wine vinegar,$1.69
pack salmon,$1.69
dill  fronds picked,$4.49
caperberries,
pack pork sausage,$2.39
medium onions  1 thinly sliced  1 cut into 5 wedges,$2.99 / per lb
pack baby leaf spinach,$1.39
small broccoli florets,$1.99
mature cheddar or Stilton  grated,$2.29
milk egg,$5.99
potato and greens,$2.69
Maltesers,$0.99
sausages potatoes,$2.69
pack extra mature or mature cheddar  grated,$3.79
cheese straws,$2.99
tomato juice,$1.99
pack chestnut mushrooms,$2.29
arborio risotto rice,$6.29
coloured hundreds and thousands,$21.49
selection of sweets and biscuits,$18.89
instant coffee powder,$8.69
cherry essence,$19.99
green food colouring gel,$3.19
wild blueberry conserve,$2.99
 or 2 if large   leeks,$2.99
1kg swede,$28.99
whole porridge oats,$3.09
rolled porridge oats,$3.09
walnut halves walnuts,$7.69
beets,$0.99
membrillo,$18.69
pear pears,$11.99
buckwheat soba noodles,$1.79
mandarins,$1.89
blood orange dust,$11.69
cake release spray,$3.89
pork shoulder or pork cheeks,$2.79 / per lb
dry cider vinegar,$2.39
basmati rice or brown rice,$5.29
passata tomatoes,$2.69
cooked rice  naan bread potatoes,$1.49
sliced red chilli,$7.49
crispy salad onions  to make your own  see recipe below ,$35.00
blood oranges juice,$5.19
vanilla pod vanilla bean paste,$2.99
round camembert,$24.49 - $443.99
chicken bouillon,$3.19
Maris Piper potatoes potatoes,$1.99
Portobello mushrooms mushrooms,$0.89
2kg topside of beef  buy one with a layer of natural fat on the top ,$4.19
creamy stilton,$10.99
celery leaves,$1.29
King Edward potatoes,$21.99
black olives olives,$3.59
mussels  washed  scrubbed and debearded,$3.49 - $6.39
olive tapenade,$3.39
cod loin,$7.99
2kg very firm  pale green or white cabbage,$39.99
coarse crystal sea salt,$2.79
brownie mixture,$4.99
1kg pork spare ribs,$3.99 / per lb
whole yellow bean sauce,$2.99
Indian chutneys and pickles,$2.79
maple syrup and 4 tablespoon toasted  chopped hazelnuts,$1.99
cooked beetroot  about 2  not in vinegar ,$6.59
horseradish paste,$1.79
salmon roe or caviar,$14.49
cornbread,$1.69
onglet steak,$6.99 / per lb
Maris Piper potatoes  cut into chunky chips,$1.99
wasabi,$2.19
mustard cress,$0.99
Jerusalem artichokes,$1.79
Sherry vinegar,$2.29
vegetable stock or chicken stock,$2.59
mashed potato and pickled cabbage,$3.19
green food gel colouring,$3.19
dariole mould,$15.79
caramel flavouring,$2.79
mussels  washed and beards removed  you can ask your fishmonger to do this for you ,$10.79
lobster meat,$9.39
chilli oil or olive oil,$10.59
pancetta cubes,$39.99 - $44.99
clotted cream sprinkled ginger,$2.99
2kg boned pork loin,$4.29 / per lb
caramelised apples with cider,$2.49
pistachios and coconut flakes,$3.39
mugs milk milk,$19.99
Breakfast tea bags,$6.29
cracked cardamom pods,$10.49
baby potatoes and wilted spinach,$4.99
sweet pickled cucumber pickle juice,$2.49
mini burger buns,$2.39
chicken thighs  skinless  bone in,$3.99 / per lb
peeled  cored and halved Braeburn apples,$3.29
2kg Maris Piper potatoes,$11.29
broccoli broccoli,$3.59
lobster lobster,$25.00 - $50.00
split red lentils,$1.59
lemon wedges  for squeezing over  optional ,$6.00
can borlotti beans,$1.59
plain wholewheat flour,$3.89
edible shimmer dust,$3.99
8cm biscuit cutter,$5.99
disposable piping bag,$11.99
fine writing piping nozzle,$16.00
tissue paper and a pretty box  to wrap the biscuits,$1.79
food colouring paste,$2.99
green muffins cases,$14.00
star piping nozzle,$19.99
sunflower cutters,$15.99
tissue paper to wrap the bouquet,$1.79
23cm oasis foam frame,$7.00
light and dark green tissue paper,$1.59
tonka bean,$8.99
lemon peel,$4.49
Fino sherry,$2.29
Chicken crackling  see Goes well,$7.99
thyme sprigs  plus 1 tablespoon picked thyme leaves,$0.85
sherry or vermouth vinegar,$2.29
pack rainbow radishes,$2.69
Fino sherry or dry white wine,$2.29
bag baby leaf spinach,$4.99
whole raw beetroot  scrubbed,$12.99
pointed cabbage,$39.99
Chinese rice vinegar,$1.99
gochujang,$3.99
side salad,$3.99
Italian bread,$2.49
fresh spinach,$1.59
basmati rice and naan bread,$1.49
white basmati rice,$1.49
2 x frying steaks,$8.99 / per lb
spelt spaghetti,$1.79
jar grilled whole peppers,$1.49
bread potato,$3.49
sushi ginger,$3.39
wholegrain flour,$3.89
frozen soya or edamame beans,$1.99
white chocolate sugar egg egg egg,$2.99
acetate roll,$12.99
food thermometer or temperature probe,$14.99
large and small palette knives,$3.99
challah bread,$10.69
Japanese panko crumbs,$2.69
bagels,$3.29
nut butter or peanut butter,$1.49
dried figs,$1.49
puffed brown rice,$2.99
milk butter,$4.29
frozen sweetcorn and peas,$0.99
boiled rice,$2.69
white miso paste,$6.49
rainbow radishes,$12.49
x 7cm round cookie cutter,$31.00
x 3cm round cookie cutter,$31.00
raspberry jam jam,$3.19
coloured or chocolate sprinkles,$10.99
fondant filled eggs,$6.49
beef skirt,$7.99 / per lb
seasonal leaf  such as spinach  baby kale and radicchio  and a mustardy dressing  optional ,$2.79
purple broccoli,$2.59
white wine or rice wine vinegar,$1.99
Greek or coconut yogurt,$3.29
corn or flour tortillas,$1.79
pack cream cheese,$2.89
chocolate bourbon biscuits,$3.29
sour cream,$1.59
passion fruit curd,$3.99
creme eggs,$5.89
chocolate digestives,$2.99
toasted coconut flakes chocolate curls,$3.99
meringues nests,$22.49
chenille chick,$14.99
rashers streaky smoked bacon,$7.79
cross buns,$17.99
dried ginger,$3.99
elderflower liqueur,$4.99
almond milk or coconut milk,$3.19
brown miso,$1.79
wholewheat egg noodles nests,$0.95
unsalted cashew nuts,$14.99
orange curd,$2.99
red sugarpaste,$10.21
yellow sugarpaste,$149.99 - $649.99
blue sugarpaste,$20.99 - $48.99
brown sugarpaste,$13.15
black sugarpaste,$9.80 - $14.00
80cm length of yellow ribbon  optional ,$2.99
flavourless oil  such as vegetable or sunflower,$31.49
organic  unsweetened desiccated coconut,$3.19
reduced fat coconut milk,$3.19
organic unsalted crunchy peanut butter,$3.99
frozen banana,$10.69
basmati rice and mango chutney,$1.49
nori sheets,$2.89
bag spinach spinach,$1.59
sourdough,$2.99
wild garlic,$1.04
handful sprouts rose sprouts,$7.99
milk almond,$1.99
unsweetened almond or peanut butter,$5.49
gravadlax salmon,$6.99
bag grated Monterey Jack cheese,$2.49
tomatoes  seeds removed  cut into small pieces,$2.29
kimchi cucumber,$5.99
baby carrots carrots  scrubbed ,$0.99
lamb loin,$25.49
lamb stock stock,$1.89
grapeseed oil asparagus,$4.99
cayenne powder,$2.39
chilli sauce and lime wedges,$32.99
cockles,$19.39
litres sunflower oil,$5.99
sesame snaps,$10.19
fennel and rocket salad,$23.99
hot pickled peppers,$1.49
mango chutney or lime pickle,$1.99
kecap manis  sweet soy sauce,$1.99
sambal oelek red chilli,$1.59
corn tacos shells,$1.49
thick strip of lemon peel,$5.59
elderflowers heads  flowers picked and stalks discarded,$19.99
rainbow sprinkles,$3.99
elderflowers heads  flowers picked,$19.99
few picked elderflowers,$2.69
elderflowers heads,$39.99
mozzarella balls,$3.99
quantity,$12.89
black food icing pen,$1.99
meringues,$15.99
sugar pearls,$3.99
Shaosing rice wine,$3.19
togarashi spice mix,$1.59
cucumber batons,$18.99
pomegranate molasses  for drizzling,$3.49
white truffle oil,$7.99
pack single salmon fillet,$7.49
wild rice,$2.69
medium aubergines  cut in half lengthways and scored on a diagonal,$10.99
lavender flowers,$32.99
food colourings gels,$3.19
chocolate biscuits,$3.29
carrot juice,$4.99
new potatoes  halved lengthways,$3.19
racks of lamb,$23.49
lemon thyme leaves,$2.79
chicken fat,$1.69
cacao powder or cocoa powder,$4.19
lime wedges and chilli flakes,$1.29
sriracha,$3.69
corn tortilla wrap,$2.29
dried ancho chillies,$3.79
dark beer,$4.99
avocado cubed,$4.99
salsa verde  see recipe  right ,$10.66
fennel bulbs  fronds picked  very roughly chopped,$2.99
chicken escalopes,$2.99 / per lb
cascabel chillies,$1.59
rainbow trout fillets,$4.19
chunk ginger,$4.29
beef sirloin steak,$9.49 / per lb
sea trout portions,$7.99
lard oil,$1.59
podded peas,$0.99
lemon thyme sprigs,$3.67
English asparagus spears,$3.39
lamb breasts,$23.99
red chilli  chopped  seeds left,$1.79
Cabernet Sauvignon red wine vinegar,$19.99
marjoram leaves,$2.59
butchers string,$5.29
eggs eggs,$3.39
chicory syrup,$5.99
shichimi togarashi,$22.99
cooked potatoes potatoes,$3.29
prawn crackers,$1.49
kecap manis honey,$1.89
chipotle or other hot sauce,$2.99
soured cream or coconut yogurt,$1.49
ham stock or vegetable stock,$2.49
Japanese shichimi togarashi spice mix,$1.59
kumquats,$3.99
rocket or spinach leaves,$2.49
2cm ginger,$5.39
nest wholewheat noodles,$1.79
wholegrain pearl barley,$0.99
wild salmon,$13.99
capers in vinegar,$1.39
rapeseed oil  plus a drizzle for the salad  optional ,$21.99
very small red onion,$0.99
romaine,$2.69
black Kalamata olive  rinsed and halved,$3.59
black Kalamata olive  rinsed and chopped,$1.29
cannellini beans in water,$1.49
natural bio yogurt,$2.59
pack skinless Atlantic cod loins  cut into large chunks,$7.99
lean beef steak mince,$4.59
frozen berry mix  blackberries  raspberries and currants ,$2.69
golden linseeds,$6.99
lemons wedges,$6.00
red food colouring gel,$3.19
small punnet cress,$7.58
lemons lemons,$0.59
cooked skinless turkey or chicken breast meat,$4.99 / per lb
Little Gem lettuces leaves,$2.49
yellow  pink  purple and orange food colouring,$3.19
lavender sugar,$9.99
lavender honey,$8.69
squeeze lemon,$2.19
Amaretto,$3.99
pak choi  washed and sliced,$2.29
2kg lamb shoulder,$16.99
leftover lamb shoulder,$16.99
large candy beetroot,$1.99
golden beetroot,$2.29
red red onion,$0.99
pack large raw peeled prawns  cut in half,$6.99
quantity Balinese spice paste,$3.99
crispy fried onions,$1.89
prawn cracker,$1.49
lemongrass stalks,$199.99
natural yogurt  mixed with chopped mint and lime,$3.39
onion seeds,$3.99
thyme sprigs  leaves picked and roughly chopped,$2.79
juice 6 lime,$3.49
melons,$3.89
cocoa or cacao powder,$3.29
sundried tomatoes oil,$3.59
mature cheddar cheese,$2.29
grilled red peppers,$1.99
scissors,$5.29
food bag,$3.49
camping plates  bowls and cutlery,$89.99
flask of very hot water,$29.99
pistachio nut kernals,$3.49
chocolate ice creams,$4.59
dried banana chips,$1.19
fresh cherry,$1.89
flaxseeds,$3.19
quinoa flour,$9.99
medium banana  mashed,$1.79
pistachio nuts or pumpkin seeds,$2.99
broccoli head  head cut into florets  stalk spiralized,$1.99
rose veal chops,$4.29 / per lb
rosemary sprig  leaves picked,$14.49
green green pepper,$2.99
gelatine sheets  soaked in cold water,$15.99
lean steak mince,$10.49
stale breadcrumbs,$1.99
floury rolls,$3.49
satsuma,$4.99
black and white sesame seeds,$3.19
tulum,$6.00
fajita kit,$2.69
molasses,$3.49
red and yellow boiled sweets,$0.55
white and blue fondant icing,$3.49
moustache biscuit cutter,$9.99
wooden coffee stirrer sticks,$3.99
chocolate sprinkles,$3.99
ice cream cones,$1.79
multicoloured sweets,$5.99
artichoke hearts from a can  drained  see tip ,$2.09
cabbage lettuce,$1.79
1kg lamb mince,$18.99 - $52.99
x artichoke hearts,$2.09
burrata,$3.99
leaves from about 3 mint springs,$7.00
dark purple  pale blue and yellow fondant icing,$3.49
white fondant icing,$4.29
6mm cutter,$5.49
chicken stock cubes stock,$2.59
matzo meal,$2.49
rock oysters,$15.79
onion powder,$1.29
sea purslane  samphire or sea kale,$10.39
whole goat shoulder,$14.39
dried camomile flowers,$3.99
bag corn chips,$7.99
lemon drizzle cake,$1.49
manzanilla olives,$1.29
brioche crumbs,$1.59
blackcurrant compote or jam  see recipe  right ,$12.37
blackcurrants,$5.99
metal skewers,$9.99
Granny Smith apple,$0.99
baby aubergines,$8.79
matcha powder,$9.99
bavette steak,$9.49 / per lb
mixed tomatoes,$0.99
naans breads,$2.99
yogurt and mango chutney,$1.29
vermicelli pasta pasta,$0.39
monkfish tail,$7.49
squid squid,$14.99
butter lettuce,$2.49
tarragon sprigs  leaves picked and finely chopped,$1.89
nduja,$14.69
Charentais melon tomatoes,$0.69
Lucky Charms cereal,$3.79
cream ice cream,$2.79
mini pink meringue,$24.95
honey nut cornflakes,$3.79
x chocolate,$7.69
white chocolate  melted  for drizzling,$2.19
pearl sugar,$3.99
cherries and fresh pink cherry blossom flowers,$59.99
mozzarella tomato,$6.79
marinated feta,$3.69
tub beetroot salad,$2.99
mixed grain pouch,$2.99
bay leaves  1 finely chopped,$0.99
lemongrass stalks  outer leaves removed  roughly chopped,$3.19
mixed fresh or frozen forest fruits  blackberries  blueberries  raspberries  strawberries ,$2.69
organic egg yolks,$4.69
asparagus spears  halved to make 36 shorter spears,$3.19
potatoes broccoli,$3.19
can bamboo shoots,$12.99
long grain rice or wild rice mix,$0.99
strawberries 3 strawberries  halved   stalks on ,$9.99
peach slices in fruit juice,$2.49
shortcrust pastry sheet,$4.89
Galia melon,$36.99
giant white chocolate buttons,$4.79
pink grapefruit juice,$2.79
red vermouth,$2.29
coconut or olive oil,$6.99
rice breads,$3.19
lemon thyme sprigs  leaves picked,$14.49
lemon verbena leaves,$14.99
raw cider vinegar,$2.99
lemon verbena or lemon balm sprig,$3.89
tub marinated olives with sundried tomato,$3.59
tomato and mascarpone sauce,$2.59
golden granulated sugar,$2.29
lamb rumps,$16.99
red chillies  medium heat ,$39.99
peppery salad leaves,$3.99
dried breadcrumbs  roasted with the almonds,$0.99
chipotle or smoky barbecue sauce,$1.89
small bunch coriander,$5.29
can sardines in olive oil,$2.59
baby chestnut mushrooms,$2.29
dragon fruit,$3.99
coconut drinking milk,$1.09
white chia seeds,$4.99
nectarine,$9.99
pale ale,$31.99
frozen fruits of the forest,$10.69
beef short ribs  about 3kg   ribs separated,$6.99 / per lb
Texas barbecue sauce,$1.99
sweet white onions,$1.99
pinto beans,$0.59
smoked duck,$24.99
lychees,$2.39
crispy onions garlic,$2.49
vodka rum,$3.29
rocket pesto  make your own,$13.99
1kg side organic farmed or wild salmon,$1.79
sherry or vermouth,$2.29
28cm cake stand,$10.00
cake dowling rods,$11.99
vegetarian oyster sauce,$3.19
coconut Nice biscuits,$2.29
dried tropical fruit,$3.99
raw vegetables,
tartlet tins,$5.00
toppings,$2.49
mango and pineapple slices,$10.69
ground chia seeds,$5.69
sweet shortcrust pastry sheet,$4.89
corn flour,$1.69
can chickpeas  no need to drain ,$0.89
eggs 4 egg yolks,$4.19
sweetcorn cobs  cooked  kernels sliced off,$0.55
green tomato,$0.99
litre brown chicken stock,$1.89
fresh summer herbs like lemon verbena  mint and basil  optional ,$3.99
salted caramel sauce,$2.69
peanut brittle,$3.99
bouquet garni leaves,$16.99
courgettes  about 600g ,$19.69
gold paint and gold leaf  optional ,$76.99
ricotta salata  pecorino or Parmesan,$3.99
active dried yeast,$4.89
white potatoes,$0.99
x butter beans,$0.99
tub pesto,$5.99
rice noodles nests,$2.29
tangerine,$3.99
corn taco shell,$1.49
wholemeal tortilla wrap,$4.99
spelt flakes,$3.39
barley flakes,$0.99
cavolo nero kale,$2.99
Dijon mustard or wholegrain mustard,$2.69
smoked ham,$1.99 / per lb
large courgettes  cut into chunky chips,$3.29
mint leaf,$6.49
2kg pork belly  ribs intact  skin scored,$5.49
sherry vermouth,$2.29
small avocado,$1.49
drained chickpeas,$2.64
x ciabatta rolls,$2.99
jerk paste,$3.69
peaches peaches,$1.19
fennel fronds pork,$2.79
oat biscuits,$2.99
Frangelico,$17.95
leftover pork,$11.69
rib,$3.99 / per lb
sweet potato fries,$2.99
extra virgin rapeseed oil or olive oil,$3.99
crabs,$19.99
microherbs or cress,$13.37
394g caramel or dulce de leche,$2.89
chocolate stout,$20.99
black sugar paste,$6.99
short vermicelli,$0.49
red and pink crystallised rose petals,$5.00
vanilla,$21.99
pumpkin pie spice cloves,$2.39
pumpkin pie spice,$2.39
cooked red peppers,$5.79
pears rather than long ,$8.00
egg yolks  beaten with 2 teaspoon milk egg,$2.29
smoked sea salt,$4.19
ripe pears,$1.89
Poire Williams liqueur or sweet sherry,
vanilla Chantilly cream  to serve  to make your own  see tip below ,$3.49
Royal Gala apples,$3.99
perry,$9.59
bacon rashers,$17.99
taleggio,
egg yolk milk egg,$0.99
bourbon or dark rum,$0.99
linked chipolatas or 1 large coiled Cumberland sausage,$16.99
rosemary or thyme sprigs  picked into smaller sprigs,$2.79
mash and veg,$3.99
corn tortilla,$1.29
popcorn kernels,$2.49
lardo,$30.00
red dessert apples,$3.29
brioche finger rolls,$2.29
dried porcini,$1.19
pheasant meat,$3.89
fino sherry or white wine,$2.29
Total Sweet,$9.99
pheasant meat picked from the carcass,$8.58
allspice or mixed spice,$3.19
turkey leg and breast mince,$1.49 / per lb
red chilli deseeded and finely chopped  optional ,$1.29
picked thyme leaves,$2.79
tins tuna in spring water,$3.59
raw beetroot  4 large   peeled and sliced into wedges,$0.65
lemon juice vinegar,$3.59
mini Portobello mushrooms mushrooms,$1.49
green lentils  drained and rinsed,$0.55
pouches puy lentils,$2.29
jar sundried tomatoes,$3.59
